Opportunity_ID,Industry,Deal_Size,Sales_Cycle_Days,Status,Close_Date
OPP-2703,Finance,25699.62,73.0,Won,2024-03-20 21:54:07.129425888
OPP-2704,health-care,50790.2,99.0,Won,2024-03-21 04:10:19.323864776
OPP-2705,IT_Tech,79546.04,83.0,Lost,2024-03-21 10:26:31.518303664
OPP-2706,Finance,174325.21,80.0,Lost,2024-03-21 16:42:43.712742552
OPP-2707,IT_Tech,58065.1,58.0,Lost,2024-03-21 22:58:55.907181432
OPP-2708,Finance,65797.2,75.0,Lost,2024-03-22 05:15:08.101620320
OPP-2709,Finance,76863.97,,Lost,2024-03-22 11:31:20.296059208
OPP-2710,IT_Tech,34014.33,68.0,Lost,2024-03-22 17:47:32.490498096
OPP-2711,IT_Tech,63839.02,57.0,Won,2024-03-23 00:03:44.684936984
OPP-2712,Retail,8622.06,53.0,Lost,2024-03-23 06:19:56.879375872
OPP-2713,health-care,45094.71,92.0,Won,2024-03-23 12:36:09.073814760
OPP-2714,IT_Tech,60182.52,94.0,Won,2024-03-23 18:52:21.268253648
OPP-2715,Manufacturing,35518.87,62.0,Lost,2024-03-24 01:08:33.462692536
OPP-2716,IT_Tech,72347.32,86.0,Lost,2024-03-24 07:24:45.657131424
OPP-2717,Finance,48878.49,61.0,Lost,2024-03-24 13:40:57.851570312
OPP-2718,Manufacturing,35334.35,90.0,Lost,2024-03-24 19:57:10.046009200
OPP-2719,IT_Tech,22897.74,73.0,Won,2024-03-25 02:13:22.240448088
OPP-2720,IT_Tech,36449.44,84.0,Lost,2024-03-25 08:29:34.434886976
OPP-2721,IT_Tech,17339.22,47.0,Won,2024-03-25 14:45:46.629325864
OPP-2722,health-care,54579.84,84.0,Won,2024-03-25 21:01:58.823764752
OPP-2723,IT_Tech,17709.79,,Lost,2024-03-26 03:18:11.018203640
OPP-2724,Finance,,91.0,Lost,2024-03-26 09:34:23.212642528
OPP-2725,IT_Tech,51963.39,86.0,Won,2024-03-26 15:50:35.407081416
OPP-2726,Finance,25895.96,71.0,Lost,2024-03-26 22:06:47.601520304
OPP-2727,Manufacturing,70752.48,70.0,Lost,2024-03-27 04:22:59.795959192
OPP-2728,Retail,46569.8,84.0,Lost,2024-03-27 10:39:11.990398080
OPP-2729,Finance,75177.24,77.0,Lost,2024-03-27 16:55:24.184836968
OPP-2730,health-care,49778.15,65.0,Lost,2024-03-27 23:11:36.379275856
OPP-2731,Finance,398155.68,79.0,Lost,2024-03-28 05:27:48.573714744
OPP-2732,Finance,33144.06,55.0,Won,2024-03-28 11:44:00.768153632
OPP-2733,health-care,74018.02,72.0,Lost,2024-03-28 18:00:12.962592520
OPP-2734,IT_Tech,39727.99,87.0,Lost,2024-03-29 00:16:25.157031408
OPP-2735,Manufacturing,71152.01,80.0,Lost,2024-03-29 06:32:37.351470296
OPP-2736,health-care,90748.15,73.0,Won,2024-03-29 12:48:49.545909184
OPP-2737,IT_Tech,28301.87,81.0,Won,2024-03-29 19:05:01.740348072
OPP-2738,health-care,41327.75,64.0,Lost,2024-03-30 01:21:13.934786960
OPP-2739,health-care,59569.97,78.0,Lost,2024-03-30 07:37:26.129225848
OPP-2740,Retail,8075.07,60.0,Lost,2024-03-30 13:53:38.323664736
OPP-2741,Retail,13683.04,76.0,Lost,2024-03-30 20:09:50.518103624
OPP-2742,Retail,10075.9,45.0,Won,2024-03-31 02:26:02.712542512
OPP-2743,IT_Tech,,58.0,Won,2024-03-31 08:42:14.906981392
OPP-2744,health-care,155295.88,64.0,Lost,2024-03-31 14:58:27.101420280
OPP-2745,health-care,54252.07,73.0,Lost,2024-03-31 21:14:39.295859168
OPP-2746,IT_Tech,19262.81,83.0,Won,2024-04-01 03:30:51.490298056
OPP-2747,IT_Tech,33385.28,66.0,Lost,2024-04-01 09:47:03.684736944
OPP-2748,Retail,13824.34,60.0,Lost,2024-04-01 16:03:15.879175832
OPP-2749,IT_Tech,15165.32,77.0,Won,2024-04-01 22:19:28.073614720
OPP-2750,Finance,,92.0,Won,2024-04-02 04:35:40.268053608
OPP-2751,IT_Tech,21513.18,68.0,Won,2024-04-02 10:51:52.462492496
OPP-2752,IT_Tech,85435.28,,Lost,2024-04-02 17:08:04.656931384
OPP-2753,IT_Tech,47192.03,62.0,Won,2024-04-02 23:24:16.851370272
OPP-2754,Manufacturing,29734.11,88.0,Won,2024-04-03 05:40:29.045809160
OPP-2755,Retail,9204.21,89.0,Won,2024-04-03 11:56:41.240248048
OPP-2756,Manufacturing,34458.68,79.0,Won,2024-04-03 18:12:53.434686936
OPP-2757,health-care,105627.54,55.0,Lost,2024-04-04 00:29:05.629125824
OPP-2758,IT_Tech,35855.52,66.0,Won,2024-04-04 06:45:17.823564712
OPP-2759,Finance,64196.55,84.0,Lost,2024-04-04 13:01:30.018003600
OPP-2760,health-care,75737.01,73.0,Lost,2024-04-04 19:17:42.212442488
OPP-2761,Retail,9878.05,79.0,Lost,2024-04-05 01:33:54.406881376
OPP-2762,IT_Tech,30589.04,79.0,Won,2024-04-05 07:50:06.601320264
OPP-2763,health-care,20921.33,61.0,Lost,2024-04-05 14:06:18.795759152
OPP-2764,IT_Tech,,77.0,Lost,2024-04-05 20:22:30.990198040
OPP-2765,health-care,87489.9,68.0,Lost,2024-04-06 02:38:43.184636928
OPP-2766,Retail,9074.94,61.0,Lost,2024-04-06 08:54:55.379075816
OPP-2767,health-care,228488.46,79.0,Lost,2024-04-06 15:11:07.573514704
OPP-2768,health-care,77050.0,92.0,Lost,2024-04-06 21:27:19.767953592
OPP-2769,health-care,39273.84,99.0,Won,2024-04-07 03:43:31.962392480
OPP-2770,health-care,122276.78,64.0,Won,2024-04-07 09:59:44.156831368
OPP-2771,Retail,16301.69,44.0,Won,2024-04-07 16:15:56.351270256
OPP-2772,Manufacturing,,71.0,Won,2024-04-07 22:32:08.545709144
OPP-2773,Manufacturing,29352.18,53.0,Lost,2024-04-08 04:48:20.740148032
OPP-2774,Retail,16734.84,68.0,Lost,2024-04-08 11:04:32.934586920
OPP-2775,health-care,62501.45,86.0,Won,2024-04-08 17:20:45.129025808
OPP-2776,Finance,102085.39,98.0,Lost,2024-04-08 23:36:57.323464696
OPP-2777,health-care,23319.22,72.0,Won,2024-04-09 05:53:09.517903584
OPP-2778,IT_Tech,29233.29,,Won,2024-04-09 12:09:21.712342472
OPP-2779,Retail,31605.22,48.0,Lost,2024-04-09 18:25:33.906781352
OPP-2780,IT_Tech,24747.17,71.0,Won,2024-04-10 00:41:46.101220240
OPP-2781,Manufacturing,26851.6,72.0,Won,2024-04-10 06:57:58.295659128
OPP-2782,health-care,55894.61,84.0,Lost,2024-04-10 13:14:10.490098016
OPP-2783,Finance,35281.58,64.0,Lost,2024-04-10 19:30:22.684536904
OPP-2784,Finance,19438.9,63.0,Won,2024-04-11 01:46:34.878975792
OPP-2785,Manufacturing,32360.92,54.0,Won,2024-04-11 08:02:47.073414680
OPP-2786,Finance,79341.42,51.0,Won,2024-04-11 14:18:59.267853568
OPP-2787,Finance,70862.52,64.0,Won,2024-04-11 20:35:11.462292456
OPP-2788,IT_Tech,33777.86,54.0,Won,2024-04-12 02:51:23.656731344
OPP-2789,Finance,75043.6,82.0,Lost,2024-04-12 09:07:35.851170232
OPP-2790,IT_Tech,60561.87,70.0,Lost,2024-04-12 15:23:48.045609120
OPP-2791,Retail,12146.26,59.0,Won,2024-04-12 21:40:00.240048008
OPP-2792,Finance,51820.98,64.0,Won,2024-04-13 03:56:12.434486896
OPP-2793,Finance,61779.37,38.0,Won,2024-04-13 10:12:24.628925784
OPP-2794,IT_Tech,48517.19,93.0,Won,2024-04-13 16:28:36.823364672
OPP-2795,IT_Tech,73571.53,66.0,Lost,2024-04-13 22:44:49.017803560
OPP-2796,Retail,9758.83,59.0,Won,2024-04-14 05:01:01.212242448
OPP-2797,IT_Tech,38157.09,56.0,Won,2024-04-14 11:17:13.406681336
OPP-2798,IT_Tech,43009.6,86.0,Lost,2024-04-14 17:33:25.601120224
OPP-2799,IT_Tech,22108.36,71.0,Won,2024-04-14 23:49:37.795559112
OPP-2800,Manufacturing,36688.13,63.0,Won,2024-04-15 06:05:49.989998000
OPP-2801,Retail,6419.93,56.0,Won,2024-04-15 12:22:02.184436888
OPP-2802,health-care,25300.26,91.0,Won,2024-04-15 18:38:14.378875776
OPP-2803,IT_Tech,43624.46,73.0,Won,2024-04-16 00:54:26.573314664
OPP-2804,health-care,58085.72,74.0,Won,2024-04-16 07:10:38.767753552
OPP-2805,Retail,14781.63,55.0,Lost,2024-04-16 13:26:50.962192440
OPP-2806,Finance,72349.44,55.0,Lost,2024-04-16 19:43:03.156631328
OPP-2807,IT_Tech,22287.92,68.0,Won,2024-04-17 01:59:15.351070216
OPP-2808,IT_Tech,35503.01,77.0,Lost,2024-04-17 08:15:27.545509104
OPP-2809,IT_Tech,19603.22,82.0,Won,2024-04-17 14:31:39.739947992
OPP-2810,Finance,168481.87,57.0,Lost,2024-04-17 20:47:51.934386880
OPP-2811,Retail,6781.92,48.0,Won,2024-04-18 03:04:04.128825768
OPP-2812,IT_Tech,32928.95,65.0,Won,2024-04-18 09:20:16.323264656
OPP-2813,IT_Tech,21565.8,69.0,Won,2024-04-18 15:36:28.517703544
OPP-2814,IT_Tech,48301.15,73.0,Won,2024-04-18 21:52:40.712142432
OPP-2815,Manufacturing,30769.66,70.0,Lost,2024-04-19 04:08:52.906581312
OPP-2816,IT_Tech,28019.8,76.0,Won,2024-04-19 10:25:05.101020200
OPP-2817,Retail,20467.65,58.0,Won,2024-04-19 16:41:17.295459088
OPP-2818,Finance,74433.27,89.0,Lost,2024-04-19 22:57:29.489897976
OPP-2819,health-care,99706.55,85.0,Won,2024-04-20 05:13:41.684336864
OPP-2820,IT_Tech,22233.09,66.0,Won,2024-04-20 11:29:53.878775752
OPP-2821,IT_Tech,17990.36,87.0,Won,2024-04-20 17:46:06.073214640
OPP-2822,Finance,77989.13,97.0,Lost,2024-04-21 00:02:18.267653528
OPP-2823,Retail,11390.98,76.0,Lost,2024-04-21 06:18:30.462092416
OPP-2824,Finance,106495.8,44.0,Lost,2024-04-21 12:34:42.656531304
OPP-2825,Finance,69706.92,97.0,Won,2024-04-21 18:50:54.850970192
OPP-2826,IT_Tech,40236.82,83.0,Lost,2024-04-22 01:07:07.045409080
OPP-2827,Manufacturing,16127.94,91.0,Lost,2024-04-22 07:23:19.239847968
OPP-2828,Retail,34345.23,87.0,Won,2024-04-22 13:39:31.434286856
OPP-2829,IT_Tech,33452.41,91.0,Won,2024-04-22 19:55:43.628725744
OPP-2830,Manufacturing,51472.01,86.0,Lost,2024-04-23 02:11:55.823164632
OPP-2831,Finance,44282.51,91.0,Won,2024-04-23 08:28:08.017603520
OPP-2832,Finance,87974.82,103.0,Lost,2024-04-23 14:44:20.212042408
OPP-2833,Retail,6964.48,64.0,Won,2024-04-23 21:00:32.406481296
OPP-2834,Retail,16748.0,49.0,Lost,2024-04-24 03:16:44.600920184
OPP-2835,Finance,59066.28,73.0,Lost,2024-04-24 09:32:56.795359072
OPP-2836,IT_Tech,36849.42,78.0,Lost,2024-04-24 15:49:08.989797960
OPP-2837,health-care,111166.51,82.0,Lost,2024-04-24 22:05:21.184236848
OPP-2838,Manufacturing,19608.72,54.0,Won,2024-04-25 04:21:33.378675736
OPP-2839,IT_Tech,25790.31,51.0,Won,2024-04-25 10:37:45.573114624
OPP-2840,health-care,96220.2,71.0,Lost,2024-04-25 16:53:57.767553512
OPP-2841,health-care,257540.66,96.0,Lost,2024-04-25 23:10:09.961992400
OPP-2842,health-care,67315.82,96.0,Lost,2024-04-26 05:26:22.156431288
OPP-2843,Finance,104264.03,91.0,Lost,2024-04-26 11:42:34.350870176
OPP-2844,Manufacturing,34424.17,85.0,Won,2024-04-26 17:58:46.545309064
OPP-2845,IT_Tech,95905.9,79.0,Lost,2024-04-27 00:14:58.739747952
OPP-2846,IT_Tech,15159.6,46.0,Won,2024-04-27 06:31:10.934186840
OPP-2847,IT_Tech,38074.9,68.0,Won,2024-04-27 12:47:23.128625728
OPP-2848,Manufacturing,16110.52,64.0,Won,2024-04-27 19:03:35.323064616
OPP-2849,Finance,16253.39,61.0,Won,2024-04-28 01:19:47.517503504
OPP-2850,IT_Tech,42139.09,75.0,Lost,2024-04-28 07:35:59.711942392
OPP-2851,Retail,14324.82,72.0,Lost,2024-04-28 13:52:11.906381272
OPP-2852,Manufacturing,,82.0,Lost,2024-04-28 20:08:24.100820160
OPP-2853,Retail,12668.87,62.0,Won,2024-04-29 02:24:36.295259048
OPP-2854,Manufacturing,170953.99,61.0,Lost,2024-04-29 08:40:48.489697936
OPP-2855,IT_Tech,31917.59,66.0,Won,2024-04-29 14:57:00.684136824
OPP-2856,Retail,17241.29,68.0,Lost,2024-04-29 21:13:12.878575712
OPP-2857,health-care,49532.34,90.0,Lost,2024-04-30 03:29:25.073014600
OPP-2858,Retail,15484.83,60.0,Won,2024-04-30 09:45:37.267453488
OPP-2859,Retail,11859.48,71.0,Won,2024-04-30 16:01:49.461892376
OPP-2860,Retail,10880.64,68.0,Lost,2024-04-30 22:18:01.656331264
OPP-2861,Finance,217801.44,86.0,Lost,2024-05-01 04:34:13.850770152
OPP-2862,IT_Tech,65420.6,88.0,Won,2024-05-01 10:50:26.045209040
OPP-2863,Finance,79383.67,71.0,Lost,2024-05-01 17:06:38.239647928
OPP-2864,Manufacturing,11474.63,58.0,Lost,2024-05-01 23:22:50.434086816
OPP-2865,Manufacturing,,72.0,Lost,2024-05-02 05:39:02.628525704
OPP-2866,IT_Tech,140296.56,75.0,Lost,2024-05-02 11:55:14.822964592
OPP-2867,IT_Tech,32359.7,78.0,Won,2024-05-02 18:11:27.017403480
OPP-2868,IT_Tech,63045.3,68.0,Lost,2024-05-03 00:27:39.211842368
OPP-2869,Retail,27473.34,74.0,Lost,2024-05-03 06:43:51.406281256
OPP-2870,Retail,14905.45,66.0,Won,2024-05-03 13:00:03.600720144
OPP-2871,IT_Tech,23839.26,73.0,Won,2024-05-03 19:16:15.795159032
OPP-2872,Finance,16963.39,62.0,Lost,2024-05-04 01:32:27.989597920
OPP-2873,Retail,18808.83,64.0,Won,2024-05-04 07:48:40.184036808
OPP-2874,Retail,8889.46,64.0,Lost,2024-05-04 14:04:52.378475696
OPP-2875,Finance,81282.85,81.0,Won,2024-05-04 20:21:04.572914584
OPP-2876,Finance,34548.1,73.0,Won,2024-05-05 02:37:16.767353472
OPP-2877,Finance,62371.11,97.0,Lost,2024-05-05 08:53:28.961792360
OPP-2878,IT_Tech,36932.96,61.0,Won,2024-05-05 15:09:41.156231248
OPP-2879,Finance,85918.65,78.0,Lost,2024-05-05 21:25:53.350670136
OPP-2880,Finance,37462.91,54.0,Won,2024-05-06 03:42:05.545109024
OPP-2881,Manufacturing,66069.04,82.0,Lost,2024-05-06 09:58:17.739547912
OPP-2882,Finance,51116.53,62.0,Won,2024-05-06 16:14:29.933986800
OPP-2883,Retail,5783.51,57.0,Won,2024-05-06 22:30:42.128425688
OPP-2884,IT_Tech,34388.87,68.0,Lost,2024-05-07 04:46:54.322864576
OPP-2885,health-care,74654.43,81.0,Lost,2024-05-07 11:03:06.517303464
OPP-2886,IT_Tech,39351.71,67.0,Won,2024-05-07 17:19:18.711742352
OPP-2887,IT_Tech,71758.83,71.0,Won,2024-05-07 23:35:30.906181232
OPP-2888,Retail,11870.07,82.0,Lost,2024-05-08 05:51:43.100620120
OPP-2889,Manufacturing,34207.16,76.0,Won,2024-05-08 12:07:55.295059008
OPP-2890,IT_Tech,20918.89,62.0,Won,2024-05-08 18:24:07.489497896
OPP-2891,health-care,119650.72,78.0,Lost,2024-05-09 00:40:19.683936784
OPP-2892,Retail,14649.4,86.0,Lost,2024-05-09 06:56:31.878375672
OPP-2893,IT_Tech,29436.37,69.0,Lost,2024-05-09 13:12:44.072814560
OPP-2894,Finance,23323.0,62.0,Won,2024-05-09 19:28:56.267253448
OPP-2895,Retail,27507.28,63.0,Won,2024-05-10 01:45:08.461692336
OPP-2896,Finance,35010.11,66.0,Lost,2024-05-10 08:01:20.656131224
OPP-2897,IT_Tech,27020.77,64.0,Won,2024-05-10 14:17:32.850570112
OPP-2898,health-care,90672.26,64.0,Lost,2024-05-10 20:33:45.045009000
OPP-2899,Retail,,48.0,Won,2024-05-11 02:49:57.239447888
OPP-2900,Finance,29848.63,62.0,Lost,2024-05-11 09:06:09.433886776
OPP-2901,IT_Tech,12556.91,73.0,Won,2024-05-11 15:22:21.628325664
OPP-2902,Retail,19158.44,64.0,Lost,2024-05-11 21:38:33.822764552
OPP-2903,IT_Tech,27650.72,69.0,Won,2024-05-12 03:54:46.017203440
OPP-2904,Retail,57735.93,91.0,Won,2024-05-12 10:10:58.211642328
OPP-2905,IT_Tech,22088.72,85.0,Won,2024-05-12 16:27:10.406081216
OPP-2906,Manufacturing,22908.76,66.0,Won,2024-05-12 22:43:22.600520104
OPP-2907,health-care,52091.87,68.0,Won,2024-05-13 04:59:34.794958992
OPP-2908,health-care,84616.18,,Lost,2024-05-13 11:15:46.989397880
OPP-2909,IT_Tech,28707.06,80.0,Lost,2024-05-13 17:31:59.183836768
OPP-2910,health-care,105598.49,78.0,Lost,2024-05-13 23:48:11.378275656
OPP-2911,Manufacturing,22263.54,65.0,Lost,2024-05-14 06:04:23.572714544
OPP-2912,Manufacturing,18200.5,58.0,Won,2024-05-14 12:20:35.767153432
OPP-2913,health-care,24861.39,61.0,Won,2024-05-14 18:36:47.961592320
OPP-2914,health-care,19261.34,72.0,Won,2024-05-15 00:53:00.156031208
OPP-2915,Retail,,48.0,Lost,2024-05-15 07:09:12.350470096
OPP-2916,Manufacturing,31241.73,,Lost,2024-05-15 13:25:24.544908984
OPP-2917,Finance,50068.02,69.0,Lost,2024-05-15 19:41:36.739347872
OPP-2918,health-care,154205.82,,Lost,2024-05-16 01:57:48.933786760
OPP-2919,health-care,152789.76,67.0,Lost,2024-05-16 08:14:01.128225648
OPP-2920,Finance,59821.37,,Lost,2024-05-16 14:30:13.322664536
OPP-2921,IT_Tech,14809.73,63.0,Won,2024-05-16 20:46:25.517103424
OPP-2922,Finance,52050.88,75.0,Won,2024-05-17 03:02:37.711542312
OPP-2923,health-care,51026.85,93.0,Won,2024-05-17 09:18:49.905981192
OPP-2924,Retail,9618.39,66.0,Won,2024-05-17 15:35:02.100420080
OPP-2925,IT_Tech,25620.31,61.0,Won,2024-05-17 21:51:14.294858968
OPP-2926,Finance,49410.7,67.0,Lost,2024-05-18 04:07:26.489297856
OPP-2927,health-care,57992.85,,Lost,2024-05-18 10:23:38.683736744
OPP-2928,Finance,49944.88,91.0,Won,2024-05-18 16:39:50.878175632
OPP-2929,IT_Tech,40302.2,77.0,Lost,2024-05-18 22:56:03.072614520
OPP-2930,Finance,90782.45,88.0,Lost,2024-05-19 05:12:15.267053408
OPP-2931,Finance,42345.31,81.0,Lost,2024-05-19 11:28:27.461492296
OPP-2932,Finance,156786.33,100.0,Lost,2024-05-19 17:44:39.655931184
OPP-2933,Finance,40617.84,50.0,Lost,2024-05-20 00:00:51.850370072
OPP-2934,Finance,27703.65,79.0,Lost,2024-05-20 06:17:04.044808960
OPP-2935,Retail,16161.53,79.0,Won,2024-05-20 12:33:16.239247848
OPP-2936,IT_Tech,24132.05,54.0,Won,2024-05-20 18:49:28.433686736
OPP-2937,Retail,15687.91,56.0,Won,2024-05-21 01:05:40.628125624
OPP-2938,health-care,17288.53,58.0,Won,2024-05-21 07:21:52.822564512
OPP-2939,IT_Tech,,,Lost,2024-05-21 13:38:05.017003400
OPP-2940,IT_Tech,50825.16,70.0,Lost,2024-05-21 19:54:17.211442288
OPP-2941,health-care,29724.12,75.0,Won,2024-05-22 02:10:29.405881176
OPP-2942,Retail,6378.01,71.0,Won,2024-05-22 08:26:41.600320064
OPP-2943,Retail,30826.59,85.0,Lost,2024-05-22 14:42:53.794758952
OPP-2944,Retail,9240.12,53.0,Won,2024-05-22 20:59:05.989197840
OPP-2945,Finance,44333.2,64.0,Won,2024-05-23 03:15:18.183636728
OPP-2946,health-care,18776.64,84.0,Won,2024-05-23 09:31:30.378075616
OPP-2947,IT_Tech,30473.44,80.0,Lost,2024-05-23 15:47:42.572514504
OPP-2948,health-care,63791.05,78.0,Lost,2024-05-23 22:03:54.766953392
OPP-2949,health-care,112341.19,87.0,Lost,2024-05-24 04:20:06.961392280
OPP-2950,IT_Tech,18042.06,68.0,Lost,2024-05-24 10:36:19.155831168
OPP-2951,IT_Tech,16981.11,74.0,Won,2024-05-24 16:52:31.350270056
OPP-2952,Finance,95853.63,76.0,Lost,2024-05-24 23:08:43.544708944
OPP-2953,Retail,22100.71,73.0,Won,2024-05-25 05:24:55.739147832
OPP-2954,Manufacturing,16554.68,49.0,Won,2024-05-25 11:41:07.933586720
OPP-2955,Manufacturing,62364.85,69.0,Won,2024-05-25 17:57:20.128025608
OPP-2956,Finance,74796.41,70.0,Won,2024-05-26 00:13:32.322464496
OPP-2957,health-care,140798.24,78.0,Lost,2024-05-26 06:29:44.516903384
OPP-2958,Finance,70113.3,66.0,Lost,2024-05-26 12:45:56.711342272
OPP-2959,Retail,3785.23,51.0,Won,2024-05-26 19:02:08.905781152
OPP-2960,IT_Tech,33658.35,54.0,Lost,2024-05-27 01:18:21.100220040
OPP-2961,health-care,138148.75,89.0,Lost,2024-05-27 07:34:33.294658928
OPP-2962,Retail,8545.22,62.0,Lost,2024-05-27 13:50:45.489097816
OPP-2963,health-care,57943.35,56.0,Lost,2024-05-27 20:06:57.683536704
OPP-2964,Finance,65796.37,67.0,Lost,2024-05-28 02:23:09.877975592
OPP-2965,Finance,12839.63,70.0,Won,2024-05-28 08:39:22.072414480
OPP-2966,IT_Tech,83756.9,72.0,Lost,2024-05-28 14:55:34.266853368
OPP-2967,health-care,42581.48,66.0,Lost,2024-05-28 21:11:46.461292256
OPP-2968,health-care,99056.06,79.0,Lost,2024-05-29 03:27:58.655731144
OPP-2969,IT_Tech,34774.84,77.0,Won,2024-05-29 09:44:10.850170032
OPP-2970,IT_Tech,68105.25,60.0,Won,2024-05-29 16:00:23.044608920
OPP-2971,Retail,,74.0,Won,2024-05-29 22:16:35.239047808
OPP-2972,IT_Tech,32290.81,63.0,Lost,2024-05-30 04:32:47.433486696
OPP-2973,Finance,42782.78,74.0,Lost,2024-05-30 10:48:59.627925584
OPP-2974,IT_Tech,54118.17,75.0,Lost,2024-05-30 17:05:11.822364472
OPP-2975,Manufacturing,14232.44,60.0,Won,2024-05-30 23:21:24.016803360
OPP-2976,IT_Tech,50158.6,63.0,Lost,2024-05-31 05:37:36.211242248
OPP-2977,health-care,37819.24,70.0,Won,2024-05-31 11:53:48.405681136
OPP-2978,Manufacturing,67923.8,97.0,Lost,2024-05-31 18:10:00.600120024
OPP-2979,Retail,14481.83,50.0,Won,2024-06-01 00:26:12.794558912
OPP-2980,IT_Tech,50114.31,96.0,Won,2024-06-01 06:42:24.988997800
OPP-2981,Retail,13918.78,63.0,Won,2024-06-01 12:58:37.183436688
OPP-2982,health-care,25554.63,71.0,Won,2024-06-01 19:14:49.377875576
OPP-2983,health-care,43632.72,61.0,Won,2024-06-02 01:31:01.572314464
OPP-2984,IT_Tech,50827.59,66.0,Won,2024-06-02 07:47:13.766753352
OPP-2985,IT_Tech,39471.25,68.0,Lost,2024-06-02 14:03:25.961192240
OPP-2986,Retail,24112.72,,Won,2024-06-02 20:19:38.155631128
OPP-2987,health-care,93149.85,77.0,Lost,2024-06-03 02:35:50.350070016
OPP-2988,health-care,40944.75,69.0,Lost,2024-06-03 08:52:02.544508904
OPP-2989,Retail,8972.93,85.0,Lost,2024-06-03 15:08:14.738947792
OPP-2990,Retail,14065.2,52.0,Won,2024-06-03 21:24:26.933386680
OPP-2991,IT_Tech,11418.36,66.0,Lost,2024-06-04 03:40:39.127825568
OPP-2992,Finance,199598.9,88.0,Lost,2024-06-04 09:56:51.322264456
OPP-2993,IT_Tech,45291.44,62.0,Won,2024-06-04 16:13:03.516703344
OPP-2994,Retail,24674.3,79.0,Won,2024-06-04 22:29:15.711142232
OPP-2995,Finance,28328.9,66.0,Won,2024-06-05 04:45:27.905581112
OPP-2996,Manufacturing,67662.17,47.0,Lost,2024-06-05 11:01:40.100020000
OPP-2997,IT_Tech,110829.63,89.0,Lost,2024-06-05 17:17:52.294458888
OPP-2998,IT_Tech,18761.47,55.0,Won,2024-06-05 23:34:04.488897776
OPP-2999,IT_Tech,53407.2,63.0,Lost,2024-06-06 05:50:16.683336664
OPP-3000,IT_Tech,,81.0,Won,2024-06-06 12:06:28.877775552
OPP-3001,IT_Tech,16777.32,63.0,Lost,2024-06-06 18:22:41.072214440
OPP-3002,Manufacturing,46464.41,86.0,Lost,2024-06-07 00:38:53.266653328
OPP-3003,IT_Tech,55094.3,90.0,Lost,2024-06-07 06:55:05.461092216
OPP-3004,IT_Tech,26888.04,63.0,Lost,2024-06-07 13:11:17.655531104
OPP-3005,Retail,23931.68,80.0,Won,2024-06-07 19:27:29.849969992
OPP-3006,health-care,26901.62,62.0,Won,2024-06-08 01:43:42.044408880
OPP-3007,Retail,6327.26,88.0,Won,2024-06-08 07:59:54.238847768
OPP-3008,IT_Tech,38882.47,65.0,Lost,2024-06-08 14:16:06.433286656
OPP-3009,health-care,74252.83,90.0,Lost,2024-06-08 20:32:18.627725544
OPP-3010,IT_Tech,25379.91,81.0,Won,2024-06-09 02:48:30.822164432
OPP-3011,IT_Tech,54436.88,80.0,Won,2024-06-09 09:04:43.016603320
OPP-3012,Manufacturing,47355.92,67.0,Won,2024-06-09 15:20:55.211042208
OPP-3013,IT_Tech,55774.36,74.0,Lost,2024-06-09 21:37:07.405481096
OPP-3014,Finance,67922.2,52.0,Lost,2024-06-10 03:53:19.599919984
OPP-3015,health-care,104982.42,83.0,Lost,2024-06-10 10:09:31.794358872
OPP-3016,health-care,55972.17,80.0,Lost,2024-06-10 16:25:43.988797760
OPP-3017,Manufacturing,101408.21,82.0,Lost,2024-06-10 22:41:56.183236648
OPP-3018,IT_Tech,24190.79,34.0,Won,2024-06-11 04:58:08.377675536
OPP-3019,Finance,258636.39,72.0,Lost,2024-06-11 11:14:20.572114424
OPP-3020,Manufacturing,36954.55,64.0,Lost,2024-06-11 17:30:32.766553312
OPP-3021,Finance,32038.5,76.0,Won,2024-06-11 23:46:44.960992200
OPP-3022,Manufacturing,71972.52,81.0,Won,2024-06-12 06:02:57.155431088
OPP-3023,IT_Tech,38675.08,71.0,Lost,2024-06-12 12:19:09.349869976
OPP-3024,health-care,121865.65,89.0,Lost,2024-06-12 18:35:21.544308864
OPP-3025,IT_Tech,66965.17,65.0,Won,2024-06-13 00:51:33.738747752
OPP-3026,Retail,15819.17,75.0,Won,2024-06-13 07:07:45.933186640
OPP-3027,Manufacturing,27007.76,77.0,Lost,2024-06-13 13:23:58.127625528
OPP-3028,IT_Tech,59151.47,81.0,Won,2024-06-13 19:40:10.322064416
OPP-3029,Finance,73163.6,76.0,Lost,2024-06-14 01:56:22.516503304
OPP-3030,IT_Tech,51171.03,97.0,Lost,2024-06-14 08:12:34.710942192
OPP-3031,Finance,20085.67,75.0,Won,2024-06-14 14:28:46.905381072
OPP-3032,health-care,95624.95,68.0,Lost,2024-06-14 20:44:59.099819960
OPP-3033,Manufacturing,26389.12,74.0,Won,2024-06-15 03:01:11.294258848
OPP-3034,Finance,197202.38,94.0,Lost,2024-06-15 09:17:23.488697736
OPP-3035,health-care,106282.13,73.0,Won,2024-06-15 15:33:35.683136624
OPP-3036,IT_Tech,40942.7,87.0,Won,2024-06-15 21:49:47.877575512
OPP-3037,IT_Tech,46311.94,79.0,Won,2024-06-16 04:06:00.072014400
